data,turno,premio1,premio2,premio3,premio4,premio5,premio6,premio7,premio8,premio9,premio10
31/05/2021,extração,5751,3111,9137,9292,0565,7701,9033,6572,6780,6049
31/05/2021,Extração,5973,9586,5329,8854,8668,1180,2888,3769,4901,9047
29/05/2021,Extração,1341,3792,8642,3452,9500,1756,6225,0896,4642,2076
29/05/2021,Extração,6770,5552,7334,9717,8512,4170,3107,6692,4113,6049
28/05/2021,Extração,3598,1843,3535,5120,2124,1633,7710,7278,8183,2082
28/05/2021,Extração,6209,4679,3894,3633,7728,5711,8003,8644,8468,6412
27/05/2021,-,1830,9231,7153,5941,4968,0700,1621,1926,1054,5855
27/05/2021,-,7282,7517,7123,6010,3397,9020,5527,0234,9165,9577
26/05/2021,extração,2586,2557,1402,3550,5167,0833,6479,9426,1507,1580
26/05/2021,Extração,2434,8169,5035,1111,1204,0637,8358,9865,9200,7416
25/05/2021,Extração,8747,9977,8085,8807,9547,0357,4035,6276,8240,5702
25/05/2021,Extração,7337,4199,8930,4709,0863,4410,4183,3278,2419,0767
24/05/2021,-,6606,6887,0896,0882,5796,8545,0670,1760,3074,9994
24/05/2021,-,0613,5736,3617,7298,3549,4065,5417,4326,1589,5303
22/05/2021,Extração,6488,2512,2723,1375,8150,5260,8008,0695,8183,2945
22/05/2021,Extração,4624,2666,1311,4754,0733,0826,5117,1063,1810,7968
21/05/2021,extração,1785,3959,3741,1349,3786,4528,9851,2813,8981,5318
21/05/2021,Extração,3490,2156,9436,2242,5060,7325,9917,9651,7455,4660
20/05/2021,Extração,4070,6655,9953,6951,8922,7266,4478,8038,2756,1633
20/05/2021,Extração,1859,0980,1452,2785,4758,9874,7863,4802,1843,4334
19/05/2021,-,2127,7514,5479,6385,7210,1757,2135,0322,2156,5921
19/05/2021,-,8980,8184,8981,5859,8498,0994,4205,1284,6315,8639
18/05/2021,extração,6777,0460,2503,2584,8363,9719,4645,4099,3681,6265
18/05/2021,Extração,3939,3282,5076,5979,2235,0405,7489,7894,2158,6325
17/05/2021,Extração,8534,0160,4714,1184,6348,0340,3724,9233,8374,7847
17/05/2021,Extração,8943,5089,9169,1449,5681,3569,0824,1510,8178,1226
15/05/2021,-,4635,9457,8395,7859,5461,0262,4041,4718,0242,5419
15/05/2021,-,4635,9457,8395,7859,5461,0262,4041,4718,0242,5419
15/05/2021,Extração,8054,7359,0360,1613,6933,8791,6984,9326,1462,1456
14/05/2021,Extração,4634,4620,1817,8134,0540,4389,1054,7707,9017,1160
14/05/2021,-,3415,5580,6000,3264,0494,8759,8357,3404,1640,4982
13/05/2021,extração,1077,2823,3081,9879,7484,4955,1727,6952,1157,7930
13/05/2021,Extração,9845,1621,4397,6934,2579,6770,9371,5528,7305,1359
12/05/2021,Extração,9204,1030,1770,3353,7640,1339,4170,3676,7640,6803
12/05/2021,Extração,8658,8166,2717,0466,0768,4599,1162,4327,3088,9876
11/05/2021,-,0663,6884,9445,0700,8680,0201,0912,1967,8138,9642
11/05/2021,-,5855,0086,2161,0599,5146,4056,3411,3242,8587,4169
10/05/2021,extração,0215,6314,4956,0246,6283,8748,7474,6555,5564,9767
10/05/2021,Extração,5086,9934,6971,1491,6547,5942,4313,4472,5816,7100
08/05/2021,-,9820,7574,0586,4810,4072,4479,0015,8593,9726,9010
08/05/2021,Extração,1849,6585,1851,5646,3831,9673,9476,4912,4119,1917
07/05/2021,Extração,5779,7509,9987,7808,5713,0656,7528,1459,5738,7079
07/05/2021,Extração,6581,0278,2998,8097,1062,2511,8567,5116,1726,3511
06/05/2021,-,7988,8627,6258,4884,4968,6470,3749,3695,6085,4476
06/05/2021,-,4253,3119,3891,5359,8106,0797,9946,3668,6783,3741
05/05/2021,-,6796,7811,6060,2529,8559,0034,9289,5902,7154,1096
05/05/2021,Extração,1459,1892,3641,3034,9653,7410,0034,8989,1619,5358
04/05/2021,Extração,7740,1374,7196,3918,5971,8567,4549,5089,5839,1513
04/05/2021,Extração,5247,2183,6893,2155,0338,4010,7913,2266,7015,1683
03/05/2021,-,6881,9043,3803,4379,2633,3015,5909,5300,0640,7272
03/05/2021,-,7369,4540,3135,2119,2059,8401,9125,0329,6481,3765
01/05/2021,Extração,7695,4177,4541,2969,9327,1661,1374,1561,2983,5351
01/05/2021,Extração,4627,7197,8862,5680,9420,7535,7473,3576,7488,5150
30/04/2021,extração,9268,7306,9402,5904,5975,7387,0907,0433,6096,3038
30/04/2021,Extração,2437,2064,0676,3664,3271,5723,3911,6355,7756,6700
29/04/2021,Extração,8132,9423,4352,1959,6114,7865,6871,4288,8586,0295
29/04/2021,Extração,6153,7923,9008,5233,8623,0514,7431,2110,4200,7657
28/04/2021,-,0352,7505,9842,7308,1291,1335,3180,0209,3732,6026
28/04/2021,-,0352,7505,9842,7308,1291,1335,3180,0209,3732,6026
28/04/2021,Extração,5490,4902,7254,0281,3292,5363,0053,5615,7308,4158
27/04/2021,extração,3400,6115,0348,6816,4445,7003,3516,5683,1641,2585
27/04/2021,Extração,8916,2747,5377,2800,4567,3330,4813,9256,5825,4808
26/04/2021,Extração,4458,4251,4633,8516,1624,4600,1727,2471,2090,1023
26/04/2021,Extração,9534,8016,9752,9551,4555,9195,4815,6268,1392,7455
24/04/2021,extração,9613,4839,3847,7059,1631,9811,7778,8591,9692,1888
24/04/2021,Extração,7159,4851,6866,9030,8793,4054,4137,9260,8317,8767
23/04/2021,-,9256,2550,5841,1574,8889,0521,3262,2320,9107,4021
23/04/2021,-,9915,3195,4193,6048,1438,5683,7437,7238,4095,5136
22/04/2021,-,6359,1083,4390,2958,8212,4929,1729,6847,7090,9685
22/04/2021,Extração,9050,8896,7197,5455,2320,9832,6540,1460,7232,1465
21/04/2021,-,6070,7731,9367,4475,9965,0564,4914,5786,8577,2205
21/04/2021,Extração,0287,2961,5713,6296,2406,6199,1976,7572,7334,0255
20/04/2021,-,3848,4196,8553,9566,7223,7459,1735,6176,8709,5396
20/04/2021,Extração,1372,7014,1167,1773,9500,9693,7119,5038,8476,5022
19/04/2021,extração,1604,4075,8518,6008,3160,6596,8010,7564,9446,6136
19/04/2021,Extração,3688,4420,7503,9989,5123,5165,1247,4505,9228,1802
17/04/2021,Extração,4184,2751,8023,0569,1417,7371,4175,5483,7568,0071
17/04/2021,Extração,5980,8246,8397,6632,5620,0955,9930,0067,5963,2750
16/04/2021,Extração,2859,8062,1753,0895,8273,3995,9569,4540,0155,9192
16/04/2021,Extração,5190,6251,7796,6492,1995,0468,6558,2558,6826,3162
15/04/2021,Extração,6861,1703,6847,4652,4061,1515,4427,6009,3427,4869
15/04/2021,Extração,6798,7874,1290,8256,6732,8644,4615,5436,3975,1716
14/04/2021,Extração,4287,7662,3297,9544,1067,1131,9901,6481,9811,9802
14/04/2021,Extração,8077,8517,6214,4749,3561,2669,8748,4783,9482,1142
13/04/2021,Extração,7688,9371,9319,3040,4270,9128,3162,7841,0974,1280
13/04/2021,Extração,7569,9126,9288,3025,2029,5972,8183,8546,2833,3413
12/04/2021,Extração,6310,7981,2111,0541,0244,6863,2122,7269,5238,6982
12/04/2021,Extração,1004,9689,4735,5566,9088,3066,0609,9893,7416,3817
10/04/2021,Extração,9099,0763,7781,1643,1795,0916,7491,1121,2425,7237
10/04/2021,Extração,9099,0763,7781,1643,1795,0916,7491,1121,2425,7237
10/04/2021,Extração,9463,1700,1595,9500,3095,8402,7294,6763,8583,8754
09/04/2021,Extração,5107,7723,2584,2946,2003,7126,5431,2557,7084,2324
09/04/2021,Extração,0788,7656,2385,1103,0455,5906,9760,1400,0607,7253
08/04/2021,Extração,4999,6624,0191,7923,0810,0881,5368,3927,1133,1772
08/04/2021,Extração,8675,4965,7182,0013,4476,2374,4818,2960,0373,1457
07/04/2021,Extração,8548,8087,8252,6577,0994,0939,9023,9339,5582,7910
07/04/2021,Extração,6689,3656,6783,4800,0390,7267,3659,6289,4469,9063
06/04/2021,Extração,9883,3700,2399,8281,4065,6681,8533,6817,3657,8652
06/04/2021,Extração,0500,7569,2042,6041,3586,1321,9485,6847,9138,3149
05/04/2021,Extração,1946,3516,2050,3555,0162,1875,6033,2627,7694,4546
05/04/2021,Extração,7619,8070,8997,5012,4313,9058,7314,0644,4204,5152
03/04/2021,Extração,0454,4632,7414,7895,4198,4520,3748,0642,3693,8217
03/04/2021,Extração,5383,7717,9035,7971,7603,8040,1126,0496,2191,6941
01/04/2021,Extração,2514,6550,9986,6880,0167,3099,5595,1404,6721,4768
01/04/2021,Extração,8501,8347,0396,3790,5651,4039,1265,5361,9570,9865
31/03/2021,Extração,3301,4541,9964,7681,2917,0005,2208,8647,2854,6257
31/03/2021,Extração,2908,1307,7550,6254,8918,8364,5295,1273,3707,4862
30/03/2021,Extração,7768,4016,2907,7957,6741,5593,8389,0726,4162,8775
30/03/2021,Extração,7616,9103,9281,8484,1708,0826,1086,1703,8892,2481
29/03/2021,Extração,3083,3005,8476,7123,8244,9320,3569,4684,5324,1337
29/03/2021,Extração,2586,1554,0678,7757,2805,9121,3552,1642,4183,7737
27/03/2021,Extração,5763,0801,7636,0709,8009,8660,7827,3620,9621,5117
27/03/2021,Extração,7599,4326,5550,9654,0835,4286,3948,4017,0758,1483
26/03/2021,Extração,1600,7599,9072,6211,3325,3431,0189,6562,8398,6659
26/03/2021,Extração,4354,1351,3857,7850,7445,0899,2239,9495,2533,5084
25/03/2021,Extração,7478,4705,1744,7418,3710,2435,7323,0746,3355,8092
25/03/2021,Extração,4838,4667,6467,4857,1656,3482,5883,9942,5657,5467
24/03/2021,Extração,7094,4195,1589,2311,8582,4789,8393,6472,9527,7304
24/03/2021,Extração,1179,9248,5663,7804,2307,3865,4900,0591,7372,3910
23/03/2021,Extração,8206,1868,0023,0810,6388,8981,4358,0369,7899,9670
23/03/2021,Extração,8206,1868,0023,0810,6388,8981,4358,0369,7899,9670
23/03/2021,Extração,3832,4324,0539,6499,1989,4102,7177,0849,6316,6085
22/03/2021,Extração,3550,0053,9013,2650,0325,6280,2194,4050,8798,9072
22/03/2021,Extração,7358,7441,2424,5189,9658,2325,6497,5504,5425,6952
20/03/2021,Extração,0989,5811,7567,9590,2734,4963,7993,2096,1693,9300
20/03/2021,Extração,6508,8255,5900,1585,7153,9258,5309,5995,3665,6952
19/03/2021,Extração,0950,5275,3476,9301,4034,1385,6729,7824,6586,4989
19/03/2021,Extração,6236,5113,7010,1952,8626,3098,3106,8970,8557,0867
18/03/2021,Extração,4976,0652,5696,8895,2761,7563,0525,0890,6396,8371
18/03/2021,Extração,6696,6930,4843,8821,9322,4370,7983,2470,4156,3117
17/03/2021,Extração,6449,9771,3695,9837,6684,3061,1066,5114,1723,9037
17/03/2021,Extração,6088,1905,3277,0583,3475,3760,5993,0113,3549,0475
16/03/2021,Extração,6034,6740,2388,1422,7368,7173,1711,7664,4630,0828
16/03/2021,Extração,1787,2134,2402,1777,5030,1763,1192,7645,8451,4950
15/03/2021,Extração,6146,9047,7550,0651,6467,7472,1554,9716,3956,0094
15/03/2021,Extração,6129,5203,6398,4793,0096,1445,8019,9338,7569,0710
13/03/2021,Extração,9511,4889,9198,0012,4668,0166,8030,4788,1908,5786
13/03/2021,Extração,3645,2654,8444,1893,1699,2643,0908,4553,1549,5717
12/03/2021,Extração,6133,2567,9194,3039,2035,1157,2953,0117,3586,1984
12/03/2021,Extração,1805,9902,4600,4092,4570,6455,1587,1635,6116,6595
11/03/2021,Extração,2898,9239,0090,4325,1647,8478,7025,0023,7667,8070
11/03/2021,Extração,8557,3632,4150,4527,6603,4488,2653,9445,3185,6358
10/03/2021,Extração,6008,8698,9922,9978,6412,1514,6065,8179,0247,2343
10/03/2021,Extração,9688,2601,4475,1859,3040,8328,2779,9545,1210,7504
09/03/2021,Extração,8527,0298,9723,1654,4716,9229,9360,4049,4471,9131
09/03/2021,Extração,3532,4649,7455,7027,0637,5730,3326,6136,8913,1557
08/03/2021,Extração,4170,9385,0593,6732,0717,4353,1883,6729,2175,7365
08/03/2021,Extração,1674,2793,2775,7483,9913,9398,2223,9561,3405,7238
06/03/2021,Extração,0583,9528,2558,5683,5641,2176,0373,6983,4681,8510
06/03/2021,Extração,1812,0063,7979,5884,0957,8762,2120,9321,5739,6772
05/03/2021,Extração,9786,3270,3413,7168,7865,4658,1778,7852,1711,4014
05/03/2021,Extração,9786,3270,3413,7168,7865,4658,1778,7852,1711,4014
05/03/2021,Extração,4596,1443,0043,1681,8738,1505,1729,3073,1924,2676
04/03/2021,Extração,2531,7776,8439,8153,8268,5990,7210,9216,6372,2511
04/03/2021,Extração,3097,3118,5047,4465,5085,2776,3925,0003,1056,0484
03/03/2021,Extração,4257,5578,0839,0263,5741,4157,9660,1120,2473,2897
03/03/2021,Extração,5920,3677,2796,9881,2115,7031,0911,0224,0425,4578
02/03/2021,Extração,8367,5015,3403,2526,5946,3631,8730,4957,9094,7379
02/03/2021,Extração,2923,3083,2747,8932,7806,3938,8507,6878,6863,4532
01/03/2021,Extração,5096,1126,4273,6957,4906,0684,8248,1454,4381,9367
01/03/2021,Extração,3809,8046,6073,0372,6196,6169,3198,9261,4657,5604
27/02/2021,Extração,6978,5550,2684,3599,3428,7941,8840,3935,8041,3293
27/02/2021,Extração,5322,1746,8295,1780,1807,3974,0930,3510,7683,7097
26/02/2021,Extração,0475,1954,7249,7128,2300,6679,2943,0366,2734,1416
26/02/2021,Extração,6304,0717,8911,5640,2080,5376,3131,0666,5896,7662
25/02/2021,Extração,2619,9967,3157,2930,4356,5976,8330,4297,4965,8978
25/02/2021,Extração,4616,6346,5557,0587,7363,9671,1217,0734,4224,2206
24/02/2021,Extração,2161,8714,1340,2040,0046,5980,1731,7678,0243,1931
24/02/2021,Extração,1002,1007,0852,2141,0743,5821,3883,4972,5837,1231
23/02/2021,Extração,2981,6941,0421,5773,7653,8816,6011,4522,1719,4262
23/02/2021,Extração,7807,3980,6453,3046,5958,3256,1573,3767,0290,8753
22/02/2021,Extração,6796,2346,7130,6603,9066,8841,6135,5383,4403,6057
22/02/2021,Extração,4163,6284,3348,2937,6704,4908,6981,6843,9020,2936
20/02/2021,Extração,0146,7918,1928,9483,9095,8067,6362,0832,9028,6336
20/02/2021,Extração,0510,4822,7999,2925,1595,3188,6515,9027,7834,9880
19/02/2021,Extração,7347,1258,9079,4023,2026,1232,8404,3610,1915,3080
19/02/2021,Extração,4047,0692,0537,7151,8065,7069,4449,6987,1740,1601
18/02/2021,Extração,1897,8775,1445,2181,3339,3946,1424,8988,2833,9568
18/02/2021,Extração,5517,6032,6608,7033,9813,9762,1923,3766,9015,7716
17/02/2021,Extração,7754,3141,2369,1497,8777,3664,4905,9233,0600,2694
17/02/2021,Extração,1168,7898,2612,5697,7853,5190,6301,8882,3412,8298
16/02/2021,Extração,0920,9131,7611,5116,0488,4925,1430,1310,6266,2537
16/02/2021,Extração,0920,9131,7611,5116,0488,4925,1430,1310,6266,2537
16/02/2021,Extração,9639,7640,7626,8353,8453,6151,9298,0434,8275,8437
15/02/2021,Extração,6901,6267,3261,6290,5464,8595,5019,3178,3273,1072
15/02/2021,Extração,6424,6495,1450,5299,4511,6139,6379,1606,9134,3259
13/02/2021,Extração,5117,3426,2169,0693,6417,8430,2146,1456,8688,7957
13/02/2021,Extração,8585,4004,3068,5928,1447,8170,2628,6568,1224,7433
12/02/2021,Extração,1685,9867,7706,2251,1140,8103,5942,6835,6301,1508
12/02/2021,Extração,6373,3238,6422,1925,4632,2524,1806,9496,2402,2524
11/02/2021,Extração,4379,4172,4723,1072,7192,7699,1280,4856,4498,0579
11/02/2021,Extração,6184,4614,9949,9072,7051,9636,5468,0157,4859,5385
10/02/2021,Extração,7656,9379,4878,7599,4520,0211,1274,0562,3373,9870
10/02/2021,Extração,4354,4589,6326,8719,7640,2040,6446,2208,5374,4255
09/02/2021,Extração,9193,8821,6256,0990,5761,1691,5341,6313,4581,9108
09/02/2021,Extração,6243,9884,3572,5776,8077,4286,2244,9590,3243,5600
08/02/2021,Extração,9191,1703,3279,1364,9794,6585,5124,3580,7356,2193
08/02/2021,Extração,3103,3340,0284,9824,2363,0137,3285,3360,8873,1179
06/02/2021,Extração,7926,2698,0546,9976,7259,1128,3320,7278,6392,4188
06/02/2021,Extração,7013,8018,5452,5123,0156,1548,9071,0725,5025,3886
05/02/2021,Extração,0700,8946,3361,0074,6048,3918,5002,9019,7059,2096
05/02/2021,Extração,0408,2779,3571,7492,8899,5896,5256,3747,2498,2142
04/02/2021,Extração,8238,4294,0629,4546,9978,9556,8838,2796,4440,9314
04/02/2021,Extração,8020,9725,9663,0058,2278,7186,5453,5626,2061,9939
03/02/2021,Extração,7256,5041,2984,1295,2345,6516,2640,3209,8673,5273
03/02/2021,Extração,6146,4174,4440,3891,2546,5778,0002,0363,2749,5803
02/02/2021,Extração,0051,0165,0661,0212,3525,2187,1166,3166,4622,7349
02/02/2021,Extração,6735,4851,0089,8703,6422,9689,4817,6899,5399,0670
01/02/2021,Extração,5778,4145,5499,0341,9443,5401,0209,4982,9080,9254
01/02/2021,Extração,5173,1742,9506,4821,6795,9446,5893,5508,9024,7799
30/01/2021,Extração,3355,9168,3021,4283,6489,3328,9675,2780,2777,6564
30/01/2021,Extração,4352,3870,6935,3023,9321,9101,3436,8480,6330,4286
29/01/2021,Extração,8367,0955,0176,7206,5831,9550,1710,8878,1847,5812
29/01/2021,Extração,8367,0955,0176,7206,5831,9550,1710,8878,1847,5812
29/01/2021,Extração,6275,6723,8787,4134,8570,4328,9884,1562,0818,9549
28/01/2021,Extração,6618,1211,6029,4720,4711,9128,4975,7759,5106,9639
28/01/2021,Extração,2899,0213,2896,9477,5538,9463,1032,8392,1083,6457
27/01/2021,Extração,2148,3784,4690,2074,2201,8891,5954,1840,0780,5778
27/01/2021,Extração,3001,1559,1446,6217,2985,2025,3588,9372,6175,7331
26/01/2021,Extração,1480,9695,8436,8079,8928,5531,9684,7728,2693,4385
26/01/2021,Extração,0816,1429,6052,5646,2335,6812,7970,6445,8295,9210
25/01/2021,Extração,9305,0740,0554,8935,9438,0066,3274,3946,7335,3672
25/01/2021,Extração,9186,1481,6255,9629,8076,0929,1279,1720,0256,5575
23/01/2021,Extração,0426,9538,4049,6369,4371,8667,5589,1325,6124,3379
23/01/2021,Extração,9710,6410,8913,8913,9105,6887,6486,3768,8322,9653
22/01/2021,Extração,8649,5431,9751,6179,9743,5289,3104,5669,2518,9528
22/01/2021,Extração,7996,7568,8447,7134,3656,3179,2411,3699,8794,4865
21/01/2021,Extração,9174,6804,2327,8329,8214,7177,9778,9197,5475,5154
21/01/2021,Extração,2219,3101,8340,9083,8844,9048,6071,0548,0600,8548
20/01/2021,Extração,3937,9197,5961,2908,5616,3375,1121,8484,5389,4900
20/01/2021,Extração,3600,2256,3313,7883,5052,7155,1969,0223,4416,1238
19/01/2021,Extração,6325,6253,0180,2051,2042,2039,8785,1878,7225,6465
19/01/2021,Extração,2607,3965,2228,6570,1031,6615,4190,3811,9287,4749
18/01/2021,Extração,0665,1845,5957,7980,2218,0202,8490,5640,0158,1454
18/01/2021,Extração,3435,3273,7837,8464,7295,0817,0594,3006,0134,0990
16/01/2021,Extração,0249,9610,9061,8068,9519,1171,9130,3842,3745,8479
16/01/2021,Extração,0847,0891,5170,8356,9470,8720,6703,7791,5637,1539
15/01/2021,Extração,2066,1470,7679,0157,8651,3310,1797,4896,2640,3333
15/01/2021,Extração,8678,5487,6787,6438,6295,3374,3256,9053,7911,9123
14/01/2021,Extração,3198,3624,1083,5908,4167,1175,3533,8629,3519,0171
14/01/2021,Extração,8005,8335,7127,2271,9296,2461,5611,4085,6373,6446
13/01/2021,Extração,6031,4153,7567,7863,2100,4644,8421,5001,9364,3388
13/01/2021,Extração,3363,3731,3300,8154,4616,8768,1717,9050,3632,0513
12/01/2021,Extração,8276,2375,0373,2220,7819,6273,8356,2421,2842,2868
12/01/2021,Extração,8276,2375,0373,2220,7819,6273,8356,2421,2842,2868
